630 000 тг.,540,Седан,2005,Механическая,Серый,Бензин,Отличное,2,15 см³,0,
0,1596,Седан,2005,Механическая,Голубой,Бензин,Хорошее,2,300 000 км,15 см³,
2 500 000 тг.,253,Седан,2007,Механическая,Синий,Бензин,Хорошее,1,16 см³,0,
950 000 тг.,730,Седан,2009,Механическая,Серебристый,Бензин,Отличное,3,120 000 км,1 см³,
2 750 000 тг.,5317,Седан,2012,Механическая,Черный,Бензин,Отличное,1,150 000 км,1 600 см³,
2 750 000 тг.,2220,Седан,2012,Механическая,Черный,Бензин,Отличное,1,160 000 км,1 600 см³,
0,1740,Седан,2017,Автоматическая,Серебристый,Другой,Отличное,1,81 900 км,2 см³,
1 200 000 тг.,5678,Седан,2005,Механическая,Серый,Бензин,Хорошее,2,152 000 км,1 400 см³,
1 200 000 тг.,1731,Седан,2012,Механическая,Серебристый,Бензин,Хорошее,3,170 000 км,1 600 см³,
0,324,Седан,2012,Автоматическая,Серебристый,Бензин,Отличное,1,75 000 км,2 500 см³,
1 600 000 тг.,4548,Седан,2014,Механическая,Голубой,Бензин,Отличное,2,172 000 км,1 600 см³,
Обмен,56,Седан,2013,Механическая,Белый,Бензин,Хорошее,2,150 км,16 см³,
1 300 000 тг.,1894,Седан,2005,Механическая,Коричневый,Бензин,Требует ремонта,200 000 км,2 см³,0,
1 300 000 тг.,1080,Седан,2013,Механическая,Белый,Бензин,Отличное,2,62 000 км,16 см³,
0,1417,Седан,2008,Механическая,Вишнёвый,Бензин,Отличное,3,150 000 км,1 см³,
2 000 000 тг.,294,Седан,2014,Механическая,Серебристый,Бензин,Отличное,120 000 км,16 см³,0,
4 500 000 тг.,418,Седан,2015,Автоматическая,Коричневый,Бензин,Отличное,1,52 000 км,1 600 см³,
1 967 000 тг.,6175,Седан,2013,Механическая,Белый,Бензин,Отличное,1,77 800,1 500,
3 500 000 тг.,5075,Седан,2005,Автоматическая,Черный,Бензин,Отличное,2,300 000 км,3 500 см³,
0,546,Седан,2007,Механическая,Черный,Бензин,Отличное,170 000 км,18 см³,0,
2 900 000 тг.,448,Седан,2017,Механическая,Серебристый,Бензин,Отличное,2,61 000 км,16 см³,
4 000 000 тг.,614,Седан,2013,Автоматическая,Серый,Бензин,Отличное,1,1 600 см³,0,
2 700 000 тг.,151,Седан,2007,Автоматическая,Синий,Бензин,Хорошее,2,185 000 км,3 500 см³,
1 300 000 тг.,1614,Седан,2007,Механическая,Серебристый,Другой,Отличное,1,240 000 км,2 400 см³,
0,598,Седан,2010,Автоматическая,Черный,Бензин,Отличное,120 000 км,2 000 см³,0,
2 200 000 тг.,227,Седан,2014,Механическая,Серебристый,Бензин,Хорошее,100 000 км,16 см³,0,
2 050 000 тг.,628,Седан,2014,Механическая,Белый,Бензин,Отличное,2,80 000 км,1 600 см³,
0,306,Седан,2005,Механическая,Серый,Бензин,Хорошее,1,17 см³,0,
100 000 тг.,628,Седан,2011,Механическая,Черный,Бензин,Среднее,1,3 577 456 км,16 см³,
0,331,Седан,2018,Автоматическая,Черный,Бензин,Отличное,1,26 000 км,3 см³,
0,20833,Седан,2005,Автоматическая,Черный,Бензин,Отличное,1,73 000 км,2 см³,
1 000 000 тг.,345,Седан,2006,Механическая,Серебристый,Другой,Отличное,2,150 000 км,16 см³,
1 650 000 тг.,2178,Седан,2012,Механическая,Серый,Бензин,Хорошее,2,175 000 км,16 см³,
0,2511,Седан,2016,Автоматическая,Белый,Бензин,Отличное,1,90 000 км,105 см³,
0,908,Седан,2007,Механическая,Серебристый,Бензин,Среднее,1,250 000 км,1 500 см³,
250 000 тг.,753,Седан,2008,Механическая,Золотой,Бензин,Хорошее,122 222 км,16 см³,0,
0,17489,Седан,2006,Автоматическая,Синий,Бензин,Отличное,2,281 000 км,2 400 см³,
0,301,Седан,2007,Механическая,Серебристый,Бензин,Хорошее,282 000 км,16 см³,0,
730 000 тг.,144,Седан,2007,Механическая,Хамелеон,Бензин,Отличное,2,120 000 км,1 600 см³,
270 000 тг.,498,Седан,2007,Механическая,Белый,Бензин,Среднее,1 600 см³,0,0,
4 300 000 тг.,1521,Седан,2005,Автоматическая,Серый,Бензин,Отличное,3,3 см³,0,
750 000 тг.,240,Седан,2008,Механическая,Серебристый,Бензин,Отличное,3,100 000 км,1 500 см³,
0,410,Седан,2009,Механическая,Зеленый,Бензин,Среднее,130 000 км,16 см³,0,
0,321,Седан,2007,Механическая,Зеленый,Бензин,Отличное,2,74 000 км,15 см³,
3 750 000 тг.,372,Седан,2014,Механическая,Белый,Бензин,Отличное,1,105 км,1 600 см³,
0,2592,Седан,2012,Механическая,Серебристый,Другой,Среднее,4+,78 000 км,15 см³,
3 000 000 тг.,163,Седан,2005,Автоматическая,Серебристый,Бензин,Среднее,300 000 км,24 см³,0,
0,2015,Седан,2012,Механическая,Белый,Бензин,Требует ремонта,16 см³,0,0,
2 400 000 тг.,385,Седан,2006,Автоматическая,Голубой,Бензин,Хорошее,180 000 км,16 см³,0,
3 300 000 тг.,280,Седан,2006,Автоматическая,Синий,Бензин,Требует ремонта,3,3 см³,0,
0,300,Седан,2007,Механическая,Серебристый,Бензин,Отличное,23 см³,0,0,
0,260,Седан,2014,Автоматическая,Серый,Бензин,Отличное,2,96 000 км,3 500 см³,
850 000 тг.,1473,Седан,2006,Механическая,Желтый,Бензин,Хорошее,1 см³,0,0,
0,159,Седан,2005,Механическая,Серый,Бензин,Хорошее,1,16 см³,0,
2 800 000 тг.,820,Седан,2014,Автоматическая,Бежевый,Другой,Отличное,1,143 000 км,1 500 см³,
0,327,Седан,2010,Автоматическая,Синий,Бензин,Отличное,3,190 000 км,1 800 см³,
0,395,Седан,2012,Автоматическая,Черный,Бензин,Хорошее,166 000 км,2 500 см³,0,
2 700 000 тг.,763,Седан,2012,Механическая,Белый,Бензин,Хорошее,2,120 000 км,16 см³,
0,153,Седан,2014,Механическая,Белый,Бензин,Требует ремонта,1,16 см³,0,
3 800 000 тг.,263,Седан,2007,Механическая,Коричневый,Бензин,Отличное,2,2 см³,0,
0,3109,Седан,2007,Другая,Серебристый,Бензин,Отличное,2,200 км,16 см³,
1 300 000 тг.,1475,Седан,2005,Механическая,Серебристый,Бензин,Хорошее,3,15 см³,0,
3 300 000 тг.,695,Седан,2012,Автоматическая,Серебристый,Бензин,Отличное,75 000 км,2 см³,0,
2 500 000 тг.,1543,Седан,2006,Механическая,Черный,Бензин,Хорошее,2,110 000,1 600,
390 000 тг.,4377,Седан,2005,Механическая,Бежевый,Бензин,Отличное,1,138 000 км,1 600 см³,
0,439,Седан,2014,Механическая,Черный,Бензин,Отличное,1,170 000 км,1 600 см³,
1 600 000 тг.,785,Седан,2013,Механическая,Серебристый,Бензин,Хорошее,2,118 500 км,1 600 см³,
1 200 000 тг.,951,Седан,2007,Механическая,Серебристый,Бензин,Хорошее,1,1 600 см³,0,
2 700 000 тг.,765,Седан,2012,Автоматическая,Черный,Бензин,Отличное,2,110 000 км,1 600 см³,
3 500 000 тг.,361,Седан,2014,Автоматическая,Коричневый,Бензин,Хорошее,3,130 000 км,1 600 см³,
5 300 000 тг.,654,Седан,2011,Автоматическая,Черный,Бензин,Хорошее,73 515 км,2 500 см³,0,
0,943,Седан,2016,Механическая,Черный,Бензин,Отличное,93 000 км,1 600 см³,0,
0,172,Седан,2006,Автоматическая,Белый,Бензин,Отличное,1,138 000 км,2 300 см³,
0,580,Седан,2012,Автоматическая,Черный,Бензин,Отличное,1,157 855 км,25 см³,
0,320,Седан,2005,Механическая,Серебристый,Бензин,Отличное,2,16 см³,0,
2 350 000 тг.,371,Седан,2014,Другая,Голубой,Другой,Отличное,120 000 км,16 см³,0,
0,347,Седан,2013,Механическая,Серебристый,Бензин,Хорошее,1,90 000 км,1 500 см³,
850 000 тг.,733,Седан,2007,Механическая,Серебристый,Бензин,Хорошее,4+,300 000 км,16 см³,
9 500 000 тг.,359,Седан,2016,Автоматическая,Белый,Бензин,Отличное,91 486 км,25 см³,0,
2 700 000 тг.,990,Седан,2007,Автоматическая,Белый,Бензин,Среднее,4+,140 000 км,2 000 см³,
2 000 000 тг.,168,Седан,2015,Механическая,Белый,Бензин,Хорошее,1,92 000 км,1 600 см³,
0,593,Седан,2010,Автоматическая,Серый,Бензин,Хорошее,2,190 000 км,16 см³,
2 300 000 тг.,468,Седан,2014,Механическая,Черный,Бензин,Отличное,1,133 000 км,1 600 см³,
2 750 000 тг.,1457,Седан,2018,Механическая,Белый,Бензин,Отличное,1,25 000 км,16 см³,
3 150 000 тг.,3371,Седан,2018,Механическая,Черный,Бензин,Отличное,1,5 000 км,1 600 см³,
800 000 тг.,440,Седан,2007,Механическая,Серый,Бензин,Хорошее,1 500 см³,0,0,
600 000 тг.,279,Седан,2005,Механическая,Серебристый,Бензин,Хорошее,236 км,15 см³,0,
9 000 000 тг.,509,Седан,2012,Автоматическая,Синий,Бензин,Отличное,1,60 000 км,4 см³,
4 100 000 тг.,602,Седан,2010,Механическая,Серебристый,Бензин,Отличное,175 000 км,16 см³,0,
0,1237,Седан,2007,Механическая,Синий,Бензин,Хорошее,2,1 000 км,16 см³,
0,160,Седан,2018,Механическая,Белый,Бензин,Отличное,1,27 000 км,16 см³,
900 000 тг.,1343,Седан,2009,Механическая,Серый,Бензин,Хорошее,274 000 км,1 600 см³,0,
0,2516,Седан,2006,Автоматическая,Синий,Бензин,Отличное,3,2 см³,0,
630 000 тг.,465,Седан,2007,Механическая,Серый,Бензин,Хорошее,3,13 см³,0,
0,671,Седан,2006,Механическая,Серебристый,Бензин,Хорошее,190 000 км,16 см³,0,
3 300 000 тг.,379,Седан,2008,Автоматическая,Белый,Бензин,Отличное,140 000 км,2 500 см³,0,
0,1092,Седан,2007,Механическая,Синий,Бензин,Хорошее,2,777 км,15 см³,
730 000 тг.,463,Седан,2008,Механическая,Черный,Бензин,Отличное,16 см³,0,0,
450 000 тг.,4537,Седан,2005,Механическая,Вишнёвый,Другой,Хорошее,1 500 см³,0,0,
3 800 000 тг.,816,Седан,2010,Автоматическая,Коричневый,Бензин,Отличное,160 000 км,1 800 см³,0,
0,562,Седан,2013,Автоматическая,Серый,Бензин,Среднее,1,1 400 см³,0,
1 000 000 тг.,304,Седан,2006,Механическая,Белый,Бензин,Хорошее,4+,16 см³,0,
4 900 000 тг.,379,Седан,2007,Автоматическая,Серебристый,Бензин,Отличное,1,165 000 км,2 400 см³,
650 000 тг.,835,Седан,2005,Механическая,Синий,Бензин,Отличное,3,120 000 км,15 см³,
5 000 000 тг.,2361,Седан,2006,Автоматическая,Белый,Бензин,Отличное,5 см³,0,0,
3 000 000 тг.,274,Седан,2010,Автоматическая,Красный,Бензин,Отличное,2,85 000 км,1 800 см³,
150 000 тг.,799,Седан,2006,Механическая,Серый,Бензин,Требует ремонта,1,197 000 км,1 600 см³,
500 000 тг.,2373,Седан,2006,Механическая,Синий,Другой,Отличное,1 600 см³,0,0,
3 700 000 тг.,125,Седан,2014,Механическая,Белый,Бензин,Отличное,1,160 000 км,16 см³,
3 700 000 тг.,673,Седан,2011,Механическая,Серебристый,Бензин,Отличное,2,16 см³,0,
0,935,Седан,2014,Механическая,Серебристый,Бензин,Отличное,1,1 600 см³,0,
4 900 000 тг.,242,Седан,2012,Автоматическая,Черный,Бензин,Отличное,120 000 км,1 600 см³,0,
2 900 000 тг.,1032,Седан,2012,Механическая,Белый,Бензин,Отличное,2,185 000 км,1 600 см³,
111 111 тг.,737,Седан,2012,Механическая,Серебристый,Бензин,Требует ремонта,121 000 км,16 см³,0,
0,169,Седан,2010,Автоматическая,Черный,Бензин,Хорошее,1,260 000 км,2 см³,
3 450 000 тг.,408,Седан,2011,Автоматическая,Белый,Бензин,Хорошее,2,142 000 км,16 см³,
650 000 тг.,173,Седан,2005,Механическая,Вишнёвый,Бензин,Хорошее,3,16 см³,0,
0,156,Седан,2005,Механическая,Серый,Бензин,Отличное,2,148 км,16 см³,
5 000 000 тг.,826,Седан,2012,Автоматическая,Черный,Бензин,Отличное,1,90 000 км,2 см³,
2 300 000 тг.,333,Седан,2008,Автоматическая,Белый,Бензин,Хорошее,1,223 000 км,18 см³,
1 250 000 тг.,353,Седан,2010,Механическая,Серебристый,Бензин,Отличное,2,148 км,1 591 см³,
0,1313,Седан,2005,Механическая,Серебристый,Бензин,Отличное,2,186 000 км,1 700 см³,
0,188,Седан,2006,Механическая,Черный,Бензин,Отличное,2,200 000 км,16 см³,
4 000 000 тг.,261,Седан,2015,Автоматическая,Асфальт,Бензин,Отличное,1,100 км,1 951 см³,
0,350,Седан,2013,Механическая,Черный,Бензин,Отличное,3,200 000 км,16 см³,
980 000 тг.,387,Седан,2010,Механическая,Синий,Бензин,Отличное,3,95 300 км,16 см³,
0,355,Седан,2013,Механическая,Белый,Бензин,Отличное,1,97 000 км,1 590 см³,
2 550 000 тг.,209,Седан,2013,Автоматическая,Белый,Бензин,Хорошее,78 156 км,1 600 см³,0,
3 000 000 тг.,460,Седан,2016,Автоматическая,Белый,Бензин,Отличное,1,65 000,1 600,
2 800 000 тг.,2013,Седан,2012,Механическая,Серебристый,Другой,Отличное,150 000 км,16 см³,0,
0,447,Седан,2012,Механическая,Серебристый,Бензин,Отличное,2,15 см³,0,
0,406,Седан,2010,Механическая,Серый,Бензин,Среднее,2,1 см³,0,
2 000 000 тг.,348,Седан,2005,Автоматическая,Серый,Бензин,Хорошее,18 см³,0,0,
0,357,Седан,2015,Механическая,Белый,Бензин,Среднее,1,200 000 км,16 см³,
0,482,Седан,2017,Механическая,Серебристый,Бензин,Отличное,37 000 км,1 600 см³,0,
0,2358,Седан,2011,Автоматическая,Вишнёвый,Бензин,Отличное,2,116 км,18 см³,
500 000 тг.,276,Седан,2006,Механическая,Зеленый,Бензин,Хорошее,15 см³,0,0,
0,767,Седан,2010,Механическая,Красный,Бензин,Хорошее,2,192 км,16 см³,
1 850 000 тг.,156,Седан,2005,Автоматическая,Серебристый,Бензин,Хорошее,170 000 км,2 400 см³,0,
650 000 тг.,360,Седан,2005,Механическая,Черный,Бензин,Хорошее,1 600 см³,0,0,
720 000 тг.,1261,Седан,2007,Механическая,Голубой,Бензин,Отличное,1 500 см³,0,0,
1 000 000 тг.,1679,Седан,2012,Механическая,Белый,Бензин,Среднее,2,240 км,1 600 см³,
0,968,Седан,2008,Механическая,Зеленый,Бензин,Отличное,2,155 000 км,16 см³,
0,669,Седан,2007,Механическая,Белый,Другой,Среднее,3,100 000 км,16 см³,
0,482,Седан,2006,Механическая,Серый,Бензин,Среднее,1,250 000 км,15 см³,
0,605,Седан,2005,Механическая,Бежевый,Бензин,Хорошее,16 см³,0,0,
1 800 000 тг.,258,Седан,2013,Механическая,Белый,Бензин,Хорошее,2,16 см³,0,
2 300 000 тг.,549,Седан,2014,Механическая,Серебристый,Бензин,Отличное,1,82 000 км,16 см³,
0,439,Седан,2007,Автоматическая,Черный,Бензин,Отличное,3 500 см³,0,0,
2 300 000 тг.,337,Седан,2014,Механическая,Белый,Бензин,Отличное,2,114 000 км,16 см³,
4 200 000 тг.,6616,Седан,2008,Автоматическая,Черный,Бензин,Хорошее,2,24 см³,0,
6 850 000 тг.,153,Седан,2017,Автоматическая,Серый,Бензин,Отличное,1,63 925 км,1 998 см³,
2 000 000 тг.,4177,Седан,2014,Механическая,Белый,Бензин,Отличное,2,108 000 км,1 590 см³,
700 000 тг.,1754,Седан,2007,Механическая,Зеленый,Бензин,Отличное,2,1 500 см³,0,
3 600 000 тг.,3129,Седан,2010,Автоматическая,Черный,Бензин,Среднее,3,156 000 км,3 500 см³,
174 000 тг.,3005,Седан,2016,Автоматическая,Белый,Бензин,Отличное,2 500 см³,0,0,
2 600 000 тг.,3249,Седан,2008,Автоматическая,Серебристый,Бензин,Отличное,2,22 см³,0,
1 800 000 тг.,145,Седан,2006,Автоматическая,Серый,Бензин,Отличное,2,16 км,16 см³,
Обмен,379,Седан,2005,Автоматическая,Серый,Бензин,Хорошее,3,150 000 км,3 см³,
750 000 тг.,169,Седан,2007,Механическая,Серебристый,Бензин,Отличное,3,115 000 км,1 500 см³,
0,429,Седан,2013,Механическая,Белый,Бензин,Отличное,2,220 км,16 см³,
660 000 тг.,128,Седан,2006,Механическая,Асфальт,Бензин,Отличное,2,141 000 км,1 600 см³,
3 200 000 тг.,1529,Седан,2014,Механическая,Белый,Бензин,Хорошее,2,119 000 км,1 600 см³,
1 300 000 тг.,3704,Седан,2013,Механическая,Белый,Бензин,Отличное,2,122 000 км,16 см³,
800 000 тг.,120,Седан,2005,Механическая,Серый,Бензин,Отличное,2,200 000 км,16 см³,
4 000 000 тг.,1085,Седан,2014,Автоматическая,Белый,Бензин,Отличное,2,135 000 км,16 см³,
1 600 000 тг.,321,Седан,2013,Механическая,Белый,Другой,Хорошее,2,250 000 км,16 см³,
6 000 000 тг.,4665,Седан,2012,Автоматическая,Серый,Бензин,Отличное,2,92 000,25,
3 500 000 тг.,2421,Седан,2014,Автоматическая,Белый,Бензин,Отличное,1,120 000 км,14 см³,
2 450 000 тг.,160,Седан,2007,Механическая,Белый,Бензин,Отличное,2,201 830 км,1 600 см³,
2 750 000 тг.,388,Седан,2015,Автоматическая,Серый,Бензин,Отличное,2,65 000 км,1 600 см³,
2 300 000 тг.,235,Седан,2014,Механическая,Бежевый,Бензин,Отличное,1,16 см³,0,
300 000 тг.,1791,Седан,2006,Механическая,Белый,Бензин,Хорошее,1 500 см³,0,0,
1 200 000 тг.,868,Седан,2012,Механическая,Асфальт,Бензин,Среднее,2,240 000 км,16 см³,
1 500 000 тг.,285,Седан,2012,Механическая,Белый,Бензин,Среднее,1,245 000 км,16 см³,
3 100 000 тг.,588,Седан,2006,Автоматическая,Хамелеон,Бензин,Отличное,3,290 000 км,2 400 см³,
0,430,Седан,2007,Автоматическая,Золотой,Бензин,Хорошее,1,290 777 км,2 400 см³,
0,268,Седан,2014,Автоматическая,Белый,Бензин,Отличное,80 000 км,3 см³,0,
1 400 000 тг.,472,Седан,2012,Механическая,Серебристый,Другой,Хорошее,2,240 000 км,1 600 см³,
600 000 тг.,4284,Седан,2010,Механическая,Белый,Бензин,Отличное,1,54 000 км,1 496 см³,
1 500 000 тг.,579,Седан,2006,Механическая,Серый,Бензин,Отличное,2,106 000 км,1 500 см³,
1 400 000 тг.,877,Седан,2012,Механическая,Серебристый,Другой,Хорошее,2,240 000 км,1 600 см³,
950 000 тг.,380,Седан,2008,Механическая,Асфальт,Бензин,Отличное,3,200 000 км,2 000 см³,
1 500 000 тг.,1389,Седан,2012,Механическая,Белый,Бензин,Отличное,1,88 700 км,1 300 см³,
1 100 000 тг.,160,Седан,2012,Механическая,Белый,Бензин,Хорошее,203 км,15 см³,0,
6 700 000 тг.,4544,Седан,2010,Автоматическая,Черный,Бензин,Хорошее,2,136 632 км,2 500 см³,
0,514,Седан,2014,Механическая,Черный,Бензин,Среднее,16 см³,0,0,
230 000 тг.,662,Седан,2005,Механическая,Серебристый,Бензин,Среднее,3,15 см³,0,
700 000 тг.,4670,Седан,2007,Механическая,Серебристый,Бензин,Отличное,3,95 000 км,13 см³,
0,1113,Седан,2013,Механическая,Серый,Другой,Хорошее,2,123 000 км,16 см³,
3 300 000 тг.,461,Седан,2014,Механическая,Черный,Бензин,Отличное,2,1 600 см³,0,
0,486,Седан,2011,Механическая,Серебристый,Другой,Отличное,2,150 000 км,16 см³,
4 100 000 тг.,270,Седан,2015,Механическая,Белый,Бензин,Отличное,1,105 000 км,16 см³,
0,491,Седан,2006,Механическая,Зеленый,Бензин,Хорошее,1 600 см³,0,0,
0,753,Седан,2011,Механическая,Белый,Бензин,Отличное,1,15 см³,0,
3 850 000 тг.,374,Седан,2011,Автоматическая,Черный,Бензин,Хорошее,2,2 500 см³,0,
250 000 тг.,970,Седан,2019,Автоматическая,Серый,Бензин,Отличное,0,2 см³,0,
5 000 000 тг.,1526,Седан,2014,Автоматическая,Белый,Бензин,Отличное,1,200 000 км,16 см³,
3 000 000 тг.,596,Седан,2005,Автоматическая,Синий,Бензин,Отличное,1,180 000,2 500,
11 500 000 тг.,2378,Седан,2017,Автоматическая,Черный,Бензин,Отличное,1,24 000 км,2 500 см³,
1 200 000 тг.,360,Седан,2006,Механическая,Красный,Другой,Отличное,220 км,16 см³,0,
11 000 000 тг.,667,Седан,2019,Автоматическая,Белый,Бензин,Отличное,1,7 500 км,2 см³,
550 000 тг.,6255,Седан,2005,Механическая,Серый,Бензин,Хорошее,2,145 000 км,16 см³,
1 000 000 тг.,354,Седан,2011,Механическая,Белый,Бензин,Отличное,149 000 км,1 600 см³,0,
1 000 000 тг.,1508,Седан,2011,Механическая,Серый,Бензин,Отличное,2,65 000 км,6 500 см³,
Обмен,58,Седан,2016,Автоматическая,Серебристый,Бензин,Отличное,3,0,0,
3 700 000 тг.,7342,Седан,2012,Автоматическая,Белый,Бензин,Хорошее,3,120 000 км,16 см³,
650 000 тг.,401,Седан,2007,Механическая,Бирюзовый,Бензин,Отличное,2,15 см³,0,
7 400 000 тг.,458,Седан,2013,Автоматическая,Серебристый,Бензин,Хорошее,1,112 000 км,25 см³,
0,267,Седан,2013,Механическая,Серебристый,Бензин,Отличное,2,120 000 км,18 см³,
0,353,Седан,2005,Механическая,Белый,Бензин,Хорошее,4+,1 500 см³,0,
0,475,Седан,2005,Механическая,Белый,Бензин,Хорошее,3,1 500 см³,0,
0,606,Седан,2015,Механическая,Черный,Другой,Отличное,66 500 км,1 600 см³,0,
799 999 тг.,450,Седан,2011,Механическая,Серый,Бензин,Отличное,2,254 000 км,16 см³,
200 000 тг.,1460,Седан,2012,Механическая,Серый,Бензин,Требует ремонта,1 600 см³,0,0,
3 500 000 тг.,3536,Седан,2008,Другая,Серый,Другой,Хорошее,3,245 000 км,1 600 см³,
1 550 000 тг.,1285,Седан,2010,Механическая,Синий,Бензин,Отличное,1,120 000 км,16 см³,
0,330,Седан,2013,Механическая,Черный,Другой,Хорошее,3,150 000 км,16 см³,
700 000 тг.,609,Седан,2009,Механическая,Синий,Бензин,Отличное,1,89 000 км,16 см³,
2 400 000 тг.,2761,Седан,2013,Механическая,Черный,Другой,Отличное,1,167 000 км,16 см³,
980 000 тг.,374,Седан,2010,Механическая,Синий,Бензин,Хорошее,2,16 см³,0,
0,470,Седан,2014,Механическая,Черный,Бензин,Хорошее,2,16 см³,0,
470 000 тг.,335,Седан,2005,Механическая,Серебристый,Бензин,Хорошее,2 см³,0,0,
1 400 000 тг.,2832,Седан,2013,Механическая,Серебристый,Другой,Отличное,1,140 000 км,1 600 см³,
0,351,Седан,2019,Автоматическая,Белый,Бензин,Отличное,1,1 800 км,25 см³,
4 800 000 тг.,1116,Седан,2007,Автоматическая,Белый,Другой,Отличное,3,200 000 км,2 400 см³,
3 100 000 тг.,221,Седан,2013,Механическая,Серебристый,Бензин,Отличное,2,1 600 см³,0,
Обмен,552,Седан,2008,Автоматическая,Серебристый,Бензин,Хорошее,2,130 000 км,16 см³,
0,1364,Седан,2010,Автоматическая,Черный,Бензин,Требует ремонта,2,200 000 км,18 см³,
680 000 тг.,3951,Седан,2009,Механическая,Черный,Бензин,Хорошее,135 264 км,16 см³,0,
1 800 000 тг.,262,Седан,2013,Механическая,Черный,Другой,Отличное,189 000 км,1 600 см³,0,
3 350 000 тг.,1203,Седан,2014,Автоматическая,Серебристый,Бензин,Хорошее,16 см³,0,0,
200 000 тг.,1994,Седан,2014,Автоматическая,Белый,Бензин,Отличное,1,114 818 км,1 600 см³,
0,193,Седан,2014,Механическая,Черный,Бензин,Отличное,1,80 000 км,16 см³,
0,783,Седан,2011,Автоматическая,Бежевый,Бензин,Хорошее,2,125 000 км,1 600 см³,
2 500 000 тг.,348,Седан,2007,Автоматическая,Голубой,Бензин,Отличное,2,155 000 км,1 600 см³,
0,1066,Седан,2007,Механическая,Синий,Бензин,Отличное,16 см³,0,0,
1 700 000 тг.,765,Седан,2012,Механическая,Серебристый,Бензин,Отличное,1,94 000 км,18 см³,
1 500 000 тг.,483,Седан,2013,Механическая,Белый,Бензин,Хорошее,1,16 см³,0,
320 000 тг.,473,Седан,2006,Механическая,Белый,Бензин,Среднее,1 500 см³,0,0,
0,541,Седан,2006,Механическая,Серебристый,Бензин,Хорошее,15 см³,0,0,
4 200 000 тг.,200,Седан,2014,Автоматическая,Белый,Бензин,Отличное,2,82 000 км,1 см³,
0,929,Седан,2008,Механическая,Белый,Другой,Хорошее,1,0,1 см³,
3 600 000 тг.,287,Седан,2014,Механическая,Белый,Бензин,Отличное,73 000 км,16 см³,0,
2 000 000 тг.,451,Седан,2014,Механическая,Черный,Бензин,Отличное,2,120 км,16 см³,
2 200 000 тг.,320,Седан,2008,Механическая,Серый,Бензин,Хорошее,3,222 222 км,1 600 см³,
750 000 тг.,205,Седан,2005,Механическая,Серый,Бензин,Отличное,3,175 000 км,16 см³,
580 000 тг.,419,Седан,2005,Механическая,Серебристый,Бензин,Хорошее,2,16 см³,0,
800 000 тг.,434,Седан,2007,Механическая,Асфальт,Бензин,Хорошее,16 см³,0,0,
2 800 000 тг.,350,Седан,2011,Автоматическая,Черный,Другой,Хорошее,3,140 000 км,18 см³,
2 400 000 тг.,519,Седан,2012,Автоматическая,Голубой,Бензин,Отличное,2,102 800 км,1 400 см³,
0,3521,Седан,2005,Механическая,Белый,Бензин,Отличное,1 451 см³,0,0,
1 900 000 тг.,387,Седан,2013,Механическая,Золотой,Бензин,Хорошее,15 см³,0,0,
380 000 тг.,657,Седан,2019,Автоматическая,Белый,Бензин,Отличное,1,2 см³,0,
1 550 000 тг.,318,Седан,2010,Механическая,Серый,Бензин,Отличное,3,81 000 км,15 см³,
650 000 тг.,260,Седан,2008,Механическая,Красный,Бензин,Хорошее,2,196 000 км,16 см³,
0,336,Седан,2013,Механическая,Белый,Бензин,Хорошее,160 000 км,1 600 см³,0,
2 900 000 тг.,235,Седан,2010,Автоматическая,Вишнёвый,Другой,Отличное,2,168 000 км,1 600 см³,
0,562,Седан,2012,Механическая,Белый,Бензин,Хорошее,1,15 см³,0,
400 000 тг.,9498,Седан,2008,Механическая,Зеленый,Бензин,Требует ремонта,1,70 км,15 см³,
2 150 000 тг.,754,Седан,2014,Механическая,Белый,Другой,Отличное,2,178 000 км,1 600 см³,
8 800 000 тг.,383,Седан,2014,Автоматическая,Белый,Бензин,Отличное,1,25 см³,0,
0,208,Седан,2005,Механическая,Серебристый,Дизель,Хорошее,1,400 000 км,15 см³,
3 100 000 тг.,477,Седан,2010,Механическая,Серебристый,Бензин,Отличное,2,131 000 км,1 600 см³,
4 000 000 тг.,262,Седан,2014,Автоматическая,Красный,Бензин,Отличное,16 см³,0,0,
2 000 000 тг.,265,Седан,2015,Механическая,Белый,Бензин,Отличное,1,1 400 000 км,1 670 см³,
0,651,Седан,2007,Механическая,Бежевый,Бензин,Хорошее,1,111 111 км,15 см³,
1 100 000 тг.,489,Седан,2013,Механическая,Серый,Бензин,Хорошее,2,1 500 см³,0,
0,1670,Седан,2015,Механическая,Белый,Бензин,Отличное,1,98 000 км,16 см³,
0,1466,Седан,2014,Механическая,Белый,Бензин,Хорошее,2,75 000 км,16 см³,
0,182,Седан,2014,Автоматическая,Белый,Другой,Отличное,1,60 000 км,16 см³,
800 000 тг.,2067,Седан,2007,Механическая,Вишнёвый,Бензин,Отличное,1 500 см³,0,0,
2 050 000 тг.,586,Седан,2005,Автоматическая,Черный,Бензин,Хорошее,3,1 744 444 км,25 см³,
1 500 000 тг.,372,Седан,2007,Автоматическая,Синий,Бензин,Хорошее,2,150 000 км,789 см³,
2 800 000 тг.,277,Седан,2005,Автоматическая,Серый,Бензин,Хорошее,260 000 км,25 см³,0,
3 000 000 тг.,119,Седан,2018,Автоматическая,Серебристый,Бензин,Хорошее,1,78 000 км,16 см³,
